Feature,x_grid,pdp_mean
Sex,0.7627118644067796,0.35960705036920726
Sex,0.7796610169491526,0.35844381558067306
Sex,0.7966101694915254,0.3572826051249686
Sex,0.8135593220338984,0.3561234279660129
Sex,0.8305084745762712,0.354966292977731
Sex,0.847457627118644,0.3538112089440449
Sex,0.864406779661017,0.3526581845588691
Sex,0.8813559322033898,0.35150722842611465
Sex,0.8983050847457628,0.3503583490596954
Sex,0.9152542372881356,0.3492115548835449
Sex,0.9322033898305084,0.34806685423163614
Sex,0.9491525423728814,0.3469242553480087
Sex,0.9661016949152542,0.34578376638680175
Sex,0.9830508474576272,0.34464539541229233
Sex,1.0,0.34350915039894153
